id,Hardness
14404,3.064
14405,4.863
14406,5.371
14407,4.961
14408,5.179
14409,5.009
14410,5.448
14411,5.455
14412,3.486
14413,4.932
14414,5.242
14415,5.149
14416,4.949
14417,4.788
14418,3.51
14419,4.212
14420,4.792
14421,5.257
14422,5.345
14423,4.624
14424,2.488
14425,3.009
14426,5.327
14427,1.818
14428,2.315
14429,3.831
14430,4.474
14431,3.504
14432,5.216
14433,4.37
14434,5.289
14435,5.37
14436,5.357
14437,3.4
14438,5.287
14439,5.279
14440,5.006
14441,5.333
14442,3.743
14443,5.06
14444,4.623
14445,2.806
14446,5.332
14447,4.963
14448,4.152
14449,5.293
14450,4.401
14451,5.394
14452,3.597
14453,4.796
14454,5.189
14455,3.365
14456,5.1
14457,5.046
14458,5.262
14459,5.358
14460,4.066
14461,4.992
14462,5.188
14463,4.065
14464,4.906
14465,5.282
14466,5.315
14467,5.299
14468,5.252
14469,5.058
14470,5.057
14471,3.222
14472,4.66
14473,5.166
14474,3.982
14475,5.272
14476,5.166
14477,5.288
14478,5.198
14479,4.483
14480,4.738
14481,4.288
14482,4.58
14483,5.256
14484,5.153
14485,5.128
14486,5.254
14487,3.283
14488,4.454
14489,4.306
14490,3.484
14491,2.932
14492,5.346
14493,4.865
14494,5.225
14495,4.399
14496,5.047
14497,3.856
14498,5.061
14499,5.255
14500,5.184
14501,4.447
14502,5.217
14503,5.077
14504,4.929
14505,4.031
14506,5.249
14507,5.428
14508,4.877
14509,5.158
14510,4.006
14511,5.539
14512,4.432
14513,3.21
14514,4.396
14515,4.618
14516,5.188
14517,3.39
14518,5.18
14519,3.981
14520,4.652
14521,4.213
14522,5.337
14523,3.647
14524,5.025
14525,5.026
14526,5.002
14527,4.165
14528,4.76
14529,5.267
14530,5.764
14531,5.443
14532,4.485
14533,4.69
14534,4.748
14535,2.951
14536,4.031
14537,5.294
14538,5.046
14539,5.447
14540,5.098
14541,5.512
14542,5.056
14543,5.084
14544,4.56
14545,3.811
14546,4.191
14547,3.177
14548,5.064
14549,5.19
14550,4.759
14551,4.124
14552,5.376
14553,5.224
14554,4.945
14555,5.209
14556,4.187
14557,4.035
14558,5.22
14559,4.544
14560,5.228
14561,4.235
14562,4.972
14563,5.481
14564,3.813
14565,5.126
14566,5.241
14567,5.277
14568,2.907
14569,5.427
14570,5.172
14571,5.256
14572,2.992
14573,4.794
14574,5.378
14575,3.124
14576,5.407
14577,4.837
14578,4.584
14579,5.312
14580,5.052
14581,5.451
14582,4.914
14583,4.399
14584,2.385
14585,5.35
14586,5.444
14587,5.395
14588,4.97
14589,5.117
14590,5.314
14591,5.181
14592,5.131
14593,4.489
14594,5.283
14595,4.596
14596,5.057
14597,4.696
14598,3.38
14599,4.659
14600,2.751
14601,3.197
14602,4.582
14603,4.344
14604,4.993
14605,5.379
14606,3.786
14607,4.163
14608,5.366
14609,5.507
14610,4.777
14611,3.884
14612,4.778
14613,3.799
14614,5.859
14615,5.254
14616,2.711
14617,3.236
14618,5.199
14619,5.229
14620,5.466
14621,4.303
14622,4.03
14623,5.16
14624,5.142
14625,5.469
14626,5.005
14627,3.914
14628,5.218
14629,4.44
14630,4.148
14631,3.939
14632,4.258
14633,5.505
14634,5.357
14635,5.149
14636,5.312
14637,4.356
14638,4.935
14639,5.185
14640,3.139
14641,5.315
14642,5.067
14643,5.076
14644,1.441
14645,4.455
14646,5.392
14647,4.898
14648,3.373
14649,2.817
14650,5.436
14651,4.096
14652,4.043
14653,4.927
14654,4.007
14655,4.778
14656,5.321
14657,5.411
14658,4.003
14659,4.779
14660,5.331
14661,3.19
14662,4.977
14663,5.105
14664,5.242
14665,4.94
14666,5.425
14667,5.061
14668,4.616
14669,5.021
14670,4.708
14671,5.117
14672,4.675
14673,4.476
14674,5.414
14675,5.079
14676,3.822
14677,2.345
14678,2.628
14679,5.091
14680,3.362
14681,4.055
14682,4.508
14683,4.339
14684,5.289
14685,4.744
14686,5.373
14687,1.414
14688,4.341
14689,2.742
14690,4.051
14691,3.983
14692,5.438
14693,5.556
14694,4.819
14695,4.289
14696,5.3
14697,5.053
14698,5.378
14699,2.259
14700,2.023
14701,4.845
14702,5.187
14703,4.394
14704,4.672
14705,2.314
14706,5.267
14707,5.436
14708,4.824
14709,5.288
14710,4.264
14711,4.995
14712,5.196
14713,3.995
14714,2.46
14715,3.109
14716,4.38
14717,4.931
14718,4.187
14719,5.347
14720,4.544
14721,4.322
14722,5.404
14723,3.848
14724,5.683
14725,3.161
14726,5.185
14727,3.834
14728,5.38
14729,4.766
14730,3.917
14731,4.886
14732,4.598
14733,4.622
14734,5.534
14735,4.997
14736,4.471
14737,5.139
14738,3.753
14739,5.297
14740,5.287
14741,2.682
14742,5.391
14743,4.297
14744,5.073
14745,2.404
14746,5.173
14747,4.674
14748,3.607
14749,4.716
14750,4.256
14751,2.527
14752,5.321
14753,4.866
14754,3.94
14755,5.238
14756,2.013
14757,5.296
14758,2.878
14759,5.368
14760,4.482
14761,4.612
14762,4.766
14763,4.968
14764,4.476
14765,5.16
14766,5.139
14767,5.357
14768,5.091
14769,5.396
14770,5.235
14771,5.295
14772,5.243
14773,4.706
14774,5.261
14775,5.807
14776,5.064
14777,3.599
14778,5.321
14779,5.404
14780,4.563
14781,5.193
14782,5.248
14783,4.591
14784,4.21
14785,5.427
14786,5.236
14787,5.079
14788,5.156
14789,4.785
14790,5.03
14791,5.506
14792,5.053
14793,5.059
14794,3.542
14795,4.269
14796,4.037
14797,4.288
14798,4.343
14799,4.727
14800,5.321
14801,3.001
14802,5.392
14803,5.175
14804,5.182
14805,4.622
14806,4.261
14807,5.12
14808,4.526
14809,5.249
14810,4.884
14811,3.683
14812,4.862
14813,5.218
14814,4.899
14815,5.388
14816,5.246
14817,5.131
14818,5.28
14819,5.353
14820,5.205
14821,4.501
14822,4.37
14823,4.346
14824,5.464
14825,4.676
14826,4.904
14827,3.663
14828,4.932
14829,5.327
14830,5.316
14831,5.336
14832,4.865
14833,5.261
14834,5.37
14835,3.226
14836,5.361
14837,5.281
14838,5.209
14839,5.116
14840,4.716
14841,5.192
14842,5.273
14843,5.452
14844,4.844
14845,2.912
14846,3.999
14847,5.242
14848,5.45
14849,2.672
14850,5.392
14851,5.309
14852,4.901
14853,5.253
14854,4.579
14855,5.294
14856,5.351
14857,5.06
14858,5.362
14859,4.37
14860,5.224
14861,3.805
14862,5.402
14863,5.266
14864,5.123
14865,3.115
14866,4.34
14867,3.184
14868,5.322
14869,3.209
14870,5.288
14871,4.213
14872,5.404
14873,4.368
14874,4.666
14875,5.37
14876,5.315
14877,5.437
14878,2.39
14879,5.273
14880,4.836
14881,5.482
14882,5.164
14883,5.324
14884,5.121
14885,4.912
14886,5.455
14887,4.573
14888,4.246
14889,5.282
14890,5.35
14891,5.445
14892,3.493
14893,5.243
14894,5.127
14895,5.494
14896,5.434
14897,4.351
14898,5.167
14899,4.883
14900,4.235
14901,4.304
14902,5.462
14903,4.664
14904,5.274
14905,5.322
14906,4.423
14907,3.928
14908,4.958
14909,5.096
14910,4.94
14911,4.469
14912,3.866
14913,5.251
14914,4.369
14915,5.089
14916,2.985
14917,5.354
14918,5.235
14919,5.31
14920,4.138
14921,4.161
14922,4.739
14923,5.294
14924,4.335
14925,4.994
14926,3.705
14927,3.867
14928,4.788
14929,4.614
14930,4.547
14931,2.097
14932,5.086
14933,5.22
14934,5.086
14935,4.961
14936,5.258
14937,5.533
14938,5.162
14939,3.228
14940,4.943
14941,4.544
14942,5.297
14943,5.085
14944,4.569
14945,4.538
14946,4.701
14947,4.612
14948,5.201
14949,3.633
14950,5.016
14951,2.257
14952,5.07
14953,5.276
14954,4.871
14955,5.403
14956,2.315
14957,5.126
14958,4.907
14959,5.306
14960,4.086
14961,5.369
14962,4.761
14963,4.697
14964,3.911
14965,4.007
14966,3.828
14967,5.067
14968,4.42
14969,4.405
14970,5.288
14971,5.109
14972,5.077
14973,2.335
14974,3.424
14975,4.398
14976,4.176
14977,0.879
14978,4.241
14979,5.259
14980,5.325
14981,4.337
14982,2.38
14983,4.765
14984,5.133
14985,5.044
14986,5.132
14987,5.243
14988,5.438
14989,4.485
14990,4.308
14991,5.217
14992,5.699
14993,5.075
14994,4.074
14995,4.285
14996,4.892
14997,3.78
14998,5.498
14999,5.469
15000,5.392
15001,5.261
15002,5.403
15003,5.267
15004,5.011
15005,4.363
15006,5.571
15007,5.017
15008,5.165
15009,5.035
15010,5.222
15011,4.7
15012,4.785
15013,4.514
15014,5.571
15015,2.98
15016,5.568
15017,5.205
15018,3.514
15019,5.236
15020,5.624
15021,4.932
15022,4.51
15023,2.286
15024,5.27
15025,4.451
15026,4.6
15027,5.388
15028,5.034
15029,5.269
15030,4.246
15031,4.866
15032,5.46
15033,5.614
15034,3.055
15035,5.205
15036,4.477
15037,5.179
15038,4.559
15039,5.296
15040,4.906
15041,5.145
15042,3.3
15043,4.9
15044,4.928
15045,4.846
15046,5.059
15047,5.209
15048,5.219
15049,4.754
15050,2.276
15051,3.159
15052,4.662
15053,4.528
15054,5.297
15055,5.04
15056,5.181
15057,3.122
15058,5.391
15059,5.371
15060,5.454
15061,5.061
15062,5.083
15063,5.184
15064,2.219
15065,1.768
15066,5.044
15067,4.728
15068,4.092
15069,5.398
15070,4.464
15071,5.223
15072,5.239
15073,4.349
15074,5.328
15075,5.262
15076,4.871
15077,5.368
15078,5.12
15079,4.85
15080,3.667
15081,4.479
15082,4.594
15083,3.21
15084,4.901
15085,4.97
15086,3.686
15087,4.47
15088,5.245
15089,4.707
15090,4.885
15091,5.273
15092,5.226
15093,5.315
15094,5.269
15095,5.379
15096,4.15
15097,4.337
15098,5.346
15099,5.049
15100,5.348
15101,5.566
15102,5.385
15103,5.237
15104,3.109
15105,5.027
15106,5.275
15107,4.592
15108,5.227
15109,4.94
15110,2.293
15111,5.262
15112,4.89
15113,5.331
15114,5.237
15115,4.496
15116,3.089
15117,5.215
15118,4.428
15119,5.263
15120,4.293
15121,5.44
15122,5.066
15123,3.805
15124,5.284
15125,5.442
15126,5.13
15127,4.854
15128,4.77
15129,4.287
15130,3.906
15131,4.468
15132,5.443
15133,5.202
15134,5.306
15135,4.578
15136,2.657
15137,4.978
15138,4.996
15139,5.043
15140,5.247
15141,4.528
15142,5.277
15143,5.317
15144,4.75
15145,5.152
15146,5.315
15147,5.255
15148,4.574
15149,4.647
15150,5.283
15151,5.283
15152,3.822
15153,5.24
15154,4.92
15155,2.429
15156,4.885
15157,5.126
15158,5.521
15159,4.811
15160,3.71
15161,5.297
15162,4.871
15163,5.329
15164,3.934
15165,5.235
15166,5.242
15167,5.415
15168,5.281
15169,5.267
15170,5.2
15171,4.8
15172,5.22
15173,4.455
15174,5.136
15175,4.908
15176,2.085
15177,4.16
15178,5.324
15179,5.333
15180,4.777
15181,4.791
15182,4.932
15183,5.426
15184,4.281
15185,5.315
15186,5.029
15187,2.495
15188,4.447
15189,5.305
15190,5.119
15191,5.259
15192,5.303
15193,5.219
15194,4.797
15195,5.161
15196,5.331
15197,3.227
15198,4.964
15199,4.185
15200,4.527
15201,2.835
15202,4.831
15203,4.891
15204,4.328
15205,4.512
15206,4.413
15207,4.074
15208,2.059
15209,5.379
15210,5.243
15211,5.04
15212,2.886
15213,4.862
15214,4.319
15215,5.262
15216,4.997
15217,4.031
15218,4.841
15219,5.354
15220,2.642
15221,4.422
15222,5.246
15223,5.245
15224,3.556
15225,4.845
15226,3.67
15227,4.767
15228,5.392
15229,4.164
15230,4.521
15231,3.547
15232,4.974
15233,4.926
15234,5.044
15235,5.209
15236,4.735
15237,5.771
15238,5.493
15239,3.837
15240,4.141
15241,5.484
15242,4.856
15243,4.085
15244,4.365
15245,4.308
15246,5.32
15247,5.414
15248,5.233
15249,5.158
15250,4.572
15251,4.197
15252,5.493
15253,5.199
15254,5.087
15255,4.303
15256,5.129
15257,2.426
15258,5.015
15259,2.764
15260,4.127
15261,5.114
15262,4.932
15263,4.036
15264,5.06
15265,5.01
15266,3.122
15267,5.244
15268,4.982
15269,5.268
15270,5.165
15271,4.99
15272,4.048
15273,4.22
15274,4.172
15275,5.186
15276,4.257
15277,4.736
15278,5.22
15279,5.444
15280,3.43
15281,5.237
15282,5.198
15283,1.565
15284,4.429
15285,2.442
15286,4.481
15287,3.93
15288,5.25
15289,5.01
15290,4.345
15291,5.42
15292,4.042
15293,5.405
15294,5.334
15295,5.293
15296,5.136
15297,5.253
15298,4.972
15299,3.453
15300,3.475
15301,5.258
15302,4.859
15303,5.626
15304,5.233
15305,5.142
15306,5.149
15307,4.618
15308,5.012
15309,5.358
15310,5.751
15311,4.325
15312,4.674
15313,2.546
15314,4.949
15315,5.134
15316,5.246
15317,5.288
15318,4.859
15319,5.42
15320,4.506
15321,5.214
15322,4.963
15323,4.88
15324,4.217
15325,5.516
15326,3.444
15327,4.967
15328,4.229
15329,5.272
15330,5.033
15331,5.191
15332,5.66
15333,5.213
15334,4.439
15335,3.606
15336,4.517
15337,5.523
15338,4.779
15339,5.212
15340,4.873
15341,4.047
15342,4.353
15343,4.072
15344,4.339
15345,4.856
15346,4.743
15347,5.462
15348,4.152
15349,3.092
15350,4.907
15351,5.025
15352,5.201
15353,4.833
15354,3.879
15355,5.343
15356,4.15
15357,3.957
15358,5.436
15359,5.443
15360,4.768
15361,4.909
15362,4.698
15363,5.069
15364,5.021
15365,4.123
15366,4.362
15367,4.201
15368,5.661
15369,5.417
15370,5.13
15371,5.586
15372,5.153
15373,3.933
15374,5.438
15375,2.914
15376,5.359
15377,5.694
15378,4.112
15379,5.174
15380,5.332
15381,3.023
15382,4.816
15383,5.301
15384,5.196
15385,5.245
15386,5.368
15387,3.145
15388,5.11
15389,5.086
15390,4.499
15391,3.792
15392,5.475
15393,5.23
15394,5.06
15395,4.19
15396,5.311
15397,4.029
15398,4.425
15399,4.095
15400,5.167
15401,5.351
15402,4.834
15403,5.588
15404,4.213
15405,5.208
15406,5.274
15407,4.271
15408,2.938
15409,4.706
15410,5.157
15411,4.819
15412,5.391
15413,4.52
15414,3.382
15415,5.282
15416,4.489
15417,2.213
15418,5.384
15419,5.269
15420,4.553
15421,5.753
15422,5.286
15423,2.549
15424,5.146
15425,2.947
15426,5.138
15427,5.223
15428,5.37
15429,5.285
15430,4.983
15431,3.726
15432,4.507
15433,5.207
15434,5.223
15435,4.191
15436,3.143
15437,4.959
15438,5.423
15439,4.793
15440,3.232
15441,4.547
15442,4.697
15443,5.383
15444,3.042
15445,5.369
15446,4.608
15447,4.656
15448,5.091
15449,3.728
15450,0.59
15451,5.093
15452,5.056
15453,5.507
15454,4.91
15455,3.074
15456,5.036
15457,3.501
15458,5.264
15459,4.864
15460,4.816
15461,3.74
15462,5.364
15463,5.465
15464,4.394
15465,4.271
15466,5.451
15467,5.229
15468,4.248
15469,5.436
15470,5.438
15471,3.542
15472,5.371
15473,4.537
15474,4.096
15475,4.877
15476,4.421
15477,5.086
15478,3.582
15479,5.04
15480,5.017
15481,5.159
15482,5.253
15483,5.213
15484,5.389
15485,3.286
15486,4.223
15487,4.356
15488,5.279
15489,5.133
15490,4.373
15491,4.807
15492,5.121
15493,5.306
15494,5.259
15495,5.387
15496,5.425
15497,3.434
15498,4.947
15499,5.148
15500,4.989
15501,5.003
15502,4.132
15503,5.487
15504,5.282
15505,5.123
15506,5.479
15507,3.668
15508,4.852
15509,5.293
15510,4.153
15511,4.841
15512,5.366
15513,5.182
15514,5.042
15515,5.298
15516,4.812
15517,5.016
15518,5.416
15519,5.097
15520,5.448
15521,5.348
15522,4.579
15523,5.326
15524,4.959
15525,3.993
15526,5.41
15527,5.284
15528,5.056
15529,1.702
15530,3.984
15531,5.209
15532,4.629
15533,5.435
15534,4.228
15535,5.335
15536,5.278
15537,5.269
15538,4.038
15539,4.904
15540,4.46
15541,4.556
15542,4.903
15543,3.397
15544,2.049
15545,5.125
15546,5.477
15547,4.367
15548,5.254
15549,4.053
15550,4.895
15551,3.864
15552,5.354
15553,5.091
15554,5.061
15555,5.243
15556,3.432
15557,4.714
15558,5.373
15559,4.97
15560,4.254
15561,4.589
15562,4.683
15563,5.105
15564,5.425
15565,5.149
15566,5.313
15567,5.124
15568,5.291
15569,5.055
15570,5.234
15571,4.77
15572,4.303
15573,4.169
15574,4.953
15575,5.391
15576,5.396
15577,5.495
15578,4.805
15579,4.28
15580,5.145
15581,5.328
15582,5.209
15583,5.34
15584,4.287
15585,5.442
15586,4.612
15587,5.409
15588,4.926
15589,4.385
15590,4.041
15591,4.359
15592,5.356
15593,5.233
15594,4.85
15595,3.119
15596,3.782
15597,5.333
15598,5.186
15599,5.085
15600,4.985
15601,5.122
15602,4.019
15603,3.006
15604,3.823
15605,5.304
15606,5.412
15607,4.471
15608,5.339
15609,4.921
15610,5.314
15611,5.292
15612,4.593
15613,5.014
15614,4.303
15615,1.65
15616,5.362
15617,5.16
15618,5.089
15619,5.11
15620,5.244
15621,3.369
15622,4.839
15623,0.887
15624,4.952
15625,5.055
15626,5.272
15627,3.753
15628,5.106
15629,5.392
15630,5.53
15631,4.497
15632,2.074
15633,4.356
15634,4.929
15635,4.641
15636,4.439
15637,3.984
15638,5.417
15639,4.741
15640,5.559
15641,4.832
15642,5.128
15643,5.317
15644,4.749
15645,5.513
15646,5.573
15647,5.229
15648,5.116
15649,4.802
15650,5.17
15651,4.682
15652,5.301
15653,4.943
15654,4.152
15655,3.369
15656,5.222
15657,5.321
15658,4.34
15659,5.112
15660,5.379
15661,4.719
15662,4.163
15663,4.654
15664,5.17
15665,3.627
15666,5.538
15667,4.805
15668,5.042
15669,4.114
15670,2.864
15671,5.243
15672,4.418
15673,4.642
15674,3.054
15675,5.291
15676,5.221
15677,4.573
15678,5.158
15679,5.284
15680,5.044
15681,4.278
15682,4.727
15683,5.078
15684,4.522
15685,5.232
15686,5.318
15687,4.063
15688,2.822
15689,5.17
15690,5.434
15691,4.683
15692,5.013
15693,2.86
15694,4.111
15695,4.752
15696,5.352
15697,5.292
15698,4.576
15699,4.248
15700,5.213
15701,3.302
15702,3.789
15703,5.398
15704,5.176
15705,4.524
15706,4.774
15707,5.359
15708,4.864
15709,4.558
15710,5.066
15711,5.35
15712,4.765
15713,5.086
15714,4.529
15715,5.269
15716,5.051
15717,4.616
15718,5.333
15719,5.345
15720,5.043
15721,5.063
15722,3.983
15723,5.39
15724,2.935
15725,4.565
15726,5.297
15727,3.647
15728,5.389
15729,5.16
15730,5.271
15731,5.085
15732,5.299
15733,5.188
15734,3.573
15735,5.618
15736,5.245
15737,4.446
15738,5.26
15739,4.678
15740,4.67
15741,3.052
15742,4.692
15743,5.041
15744,5.333
15745,4.188
15746,4.159
15747,5.279
15748,4.612
15749,5.154
15750,5.279
15751,4.851
15752,4.471
15753,4.614
15754,4.28
15755,5.416
15756,5.29
15757,2.844
15758,5.052
15759,4.2
15760,3.859
15761,5.375
15762,3.123
15763,3.405
15764,5.214
15765,5.212
15766,4.172
15767,5.285
15768,4.99
15769,5.238
15770,5.256
15771,3.209
15772,5.236
15773,4.312
15774,4.173
15775,3.179
15776,4.732
15777,4.122
15778,2.491
15779,4.443
15780,5.321
15781,5.099
15782,5.344
15783,5.203
15784,4.199
15785,4.895
15786,5.146
15787,4.603
15788,3.218
15789,3.709
15790,3.004
15791,5.227
15792,5.189
15793,4.831
15794,2.652
15795,4.571
15796,4.472
15797,5.302
15798,5.476
15799,4.318
15800,3.626
15801,5.283
15802,5.351
15803,5.109
15804,3.609
15805,5.279
15806,4.439
15807,5.288
15808,5.545
15809,5.366
15810,4.639
15811,5.094
15812,3.293
15813,4.732
15814,5.342
15815,3.617
15816,2.899
15817,5.175
15818,5.475
15819,5.011
15820,3.723
15821,4.24
15822,4.32
15823,2.543
15824,4.303
15825,4.579
15826,5.37
15827,5.339
15828,5.104
15829,3.877
15830,4.985
15831,4.927
15832,5.091
15833,4.649
15834,3.963
15835,5.416
15836,5.036
15837,5.333
15838,4.826
15839,5.407
15840,5.555
15841,4.738
15842,3.443
15843,4.954
15844,5.276
15845,3.543
15846,5.033
15847,3.433
15848,3.412
15849,4.814
15850,5.082
15851,5.347
15852,4.993
15853,5.19
15854,4.127
15855,5.02
15856,4.458
15857,3.249
15858,5.467
15859,4.854
15860,4.71
15861,4.995
15862,4.961
15863,5.023
15864,5.192
15865,5.294
15866,5.307
15867,4.771
15868,5.454
15869,4.842
15870,4.753
15871,2.812
15872,5.255
15873,5.065
15874,3.266
15875,5.313
15876,5.249
15877,3.714
15878,4.273
15879,2.517
15880,4.14
15881,4.329
15882,5.307
15883,4.774
15884,5.287
15885,5.484
15886,5.172
15887,5.321
15888,5.248
15889,4.353
15890,4.392
15891,5.098
15892,5.225
15893,4.415
15894,4.951
15895,3.177
15896,5.32
15897,5.149
15898,4.808
15899,4.462
15900,5.203
15901,5.421
15902,4.891
15903,4.329
15904,2.974
15905,5.127
15906,5.383
15907,5.272
15908,5.24
15909,5.226
15910,4.627
15911,5.343
15912,4.65
15913,4.87
15914,2.714
15915,4.326
15916,4.488
15917,2.199
15918,3.581
15919,4.492
15920,4.694
15921,5.02
15922,5.113
15923,5.194
15924,4.113
15925,3.705
15926,1.689
15927,5.279
15928,4.37
15929,3.792
15930,5.072
15931,5.283
15932,4.299
15933,5.307
15934,2.387
15935,3.597
15936,2.069
15937,5.381
15938,5.264
15939,5.174
15940,4.086
15941,3.151
15942,5.288
15943,4.807
15944,5.078
15945,4.673
15946,5.518
15947,5.261
15948,4.241
15949,5.02
15950,3.164
15951,3.686
15952,4.665
15953,5.03
15954,5.077
15955,2.783
15956,5.42
15957,4.376
15958,5.141
15959,4.424
15960,5.107
15961,3.578
15962,5.408
15963,5.394
15964,4.531
15965,4.835
15966,3.621
15967,5.317
15968,5.015
15969,5.219
15970,5.424
15971,5.275
15972,4.751
15973,3.213
15974,5.155
15975,4.403
15976,5.622
15977,5.146
15978,5.089
15979,5.233
15980,4.375
15981,5.29
15982,5.324
15983,4.646
15984,5.399
15985,5.251
15986,1.152
15987,4.145
15988,4.446
15989,5.367
15990,4.883
15991,5.276
15992,4.363
15993,3.506
15994,5.311
15995,4.846
15996,2.415
15997,4.981
15998,5.275
15999,5.392
16000,5.193
16001,4.893
16002,5.234
16003,4.552
16004,4.627
16005,5.109
16006,4.664
16007,4.514
16008,5.427
16009,4.731
16010,2.691
16011,4.989
16012,3.211
16013,5.227
16014,5.255
16015,5.44
16016,4.61
16017,4.659
16018,5.158
16019,2.575
16020,5.061
16021,5.304
16022,4.594
16023,5.254
16024,5.515
16025,2.79
16026,4.191
16027,5.723
16028,4.662
16029,3.396
16030,2.548
16031,5.48
16032,4.32
16033,3.004
16034,5.45
16035,5.232
16036,5.087
16037,5.302
16038,5.126
16039,5.351
16040,5.321
16041,4.067
16042,5.3
16043,5.565
16044,4.94
16045,5.227
16046,5.352
16047,5.291
16048,3.044
16049,5.092
16050,2.318
16051,4.828
16052,2.844
16053,5.287
16054,3.972
16055,2.988
16056,5.329
16057,5.386
16058,5.391
16059,2.157
16060,3.744
16061,5.335
16062,1.653
16063,3.005
16064,5.306
16065,5.304
16066,5.196
16067,5.051
16068,4.425
16069,3.035
16070,5.254
16071,5.745
16072,4.938
16073,5.909
16074,2.824
16075,4.57
16076,4.971
16077,5.392
16078,3.842
16079,4.87
16080,5.311
16081,4.641
16082,4.787
16083,3.508
16084,2.216
16085,4.406
16086,4.67
16087,3.535
16088,4.138
16089,4.9
16090,4.754
16091,5.112
16092,4.202
16093,5.418
16094,2.711
16095,5.546
16096,5.313
16097,4.041
16098,4.872
16099,2.28
16100,3.647
16101,3.734
16102,3.173
16103,5.453
16104,5.256
16105,5.38
16106,4.707
16107,5.154
16108,4.528
16109,5.174
16110,5.471
16111,4.718
16112,5.506
16113,5.235
16114,3.631
16115,4.641
16116,5.252
16117,5.028
16118,4.682
16119,4.635
16120,5.21
16121,5.488
16122,5.051
16123,4.832
16124,4.79
16125,4.735
16126,2.82
16127,4.267
16128,4.652
16129,5.015
16130,4.707
16131,5.396
16132,4.67
16133,5.167
16134,4.726
16135,5.337
16136,5.208
16137,4.104
16138,5.241
16139,5.209
16140,5.172
16141,3.228
16142,5.453
16143,4.894
16144,3.505
16145,5.236
16146,5.41
16147,4.981
16148,5.246
16149,3.371
16150,4.638
16151,4.48
16152,4.728
16153,2.161
16154,2.144
16155,4.765
16156,4.03
16157,5.281
16158,5.013
16159,4.992
16160,5.109
16161,5.059
16162,4.746
16163,4.537
16164,3.17
16165,5.471
16166,5.407
16167,5.294
16168,4.544
16169,3.098
16170,5.319
16171,3.628
16172,5.334
16173,4.906
16174,5.238
16175,5.239
16176,4.207
16177,4.983
16178,2.591
16179,2.514
16180,4.981
16181,5.503
16182,5.335
16183,4.931
16184,5.21
16185,4.859
16186,4.699
16187,4.888
16188,4.12
16189,5.265
16190,5.076
16191,4.813
16192,5.189
16193,5.107
16194,5.343
16195,5.049
16196,5.342
16197,5.183
16198,5.327
16199,4.711
16200,5.141
16201,4.906
16202,5.036
16203,4.755
16204,3.569
16205,4.116
16206,5.493
16207,3.572
16208,4.793
16209,5.046
16210,2.419
16211,5.164
16212,5.404
16213,4.629
16214,5.384
16215,5.537
16216,5.256
16217,5.256
16218,4.361
16219,5.08
16220,5.077
16221,4.878
16222,2.83
16223,4.831
16224,5.411
16225,5.288
16226,5.286
16227,4.523
16228,5.274
16229,5.226
16230,4.722
16231,2.659
16232,5.153
16233,5.257
16234,5.3
16235,4.944
16236,3.611
16237,4.995
16238,5.147
16239,5.314
16240,5.373
16241,4.425
16242,4.993
16243,5.502
16244,4.745
16245,3.648
16246,5.271
16247,4.647
16248,3.575
16249,5.155
16250,2.687
16251,3.019
16252,5.608
16253,4.947
16254,4.844
16255,4.718
16256,2.886
16257,3.072
16258,4.415
16259,4.287
16260,5.554
16261,5.254
16262,4.647
16263,3.322
16264,4.694
16265,5.304
16266,3.396
16267,3.034
16268,4.331
16269,4.549
16270,4.721
16271,4.319
16272,5.101
16273,5.3
16274,4.933
16275,4.978
16276,4.892
16277,5.05
16278,4.812
16279,3.139
16280,1.489
16281,5.216
16282,5.351
16283,5.305
16284,3.826
16285,4.472
16286,5.53
16287,2.136
16288,5.293
16289,5.018
16290,3.102
16291,5.233
16292,5.426
16293,3.824
16294,4.66
16295,5.148
16296,5.158
16297,3.442
16298,5.305
16299,5.172
16300,3.555
16301,4.522
16302,5.445
16303,4.504
16304,2.428
16305,2.43
16306,5.399
16307,2.493
16308,5.225
16309,4.252
16310,5.1
16311,5.257
16312,5.279
16313,4.867
16314,1.517
16315,4.563
16316,3.978
16317,5.094
16318,5.402
16319,4.184
16320,5.451
16321,4.994
16322,4.938
16323,5.245
16324,5.156
16325,5.421
16326,2.636
16327,3.342
16328,5.22
16329,5.189
16330,5.227
16331,4.934
16332,5.105
16333,4.354
16334,4.508
16335,4.721
16336,5.151
16337,5.479
16338,5.198
16339,4.865
16340,5.193
16341,5.364
16342,5.346
16343,5.338
16344,4.706
16345,5.152
16346,5.291
16347,5.14
16348,2.819
16349,3.108
16350,3.55
16351,4.999
16352,4.672
16353,4.821
16354,5.304
16355,3.14
16356,5.291
16357,1.173
16358,4.516
16359,5.399
16360,4.782
16361,5.561
16362,5.029
16363,4.783
16364,4.924
16365,5.15
16366,3.958
16367,3.836
16368,5.336
16369,2.966
16370,5.275
16371,4.415
16372,5.179
16373,2.006
16374,4.575
16375,4.755
16376,5.016
16377,5.054
16378,5.064
16379,5.167
16380,5.785
16381,5.38
16382,4.78
16383,4.105
16384,4.459
16385,4.918
16386,4.951
16387,5.396
16388,4.404
16389,2.936
16390,5.456
16391,4.011
16392,4.991
16393,5.333
16394,3.061
16395,3.666
16396,5.415
16397,4.369
16398,3.702
16399,5.119
16400,3.729
16401,5.274
16402,5.282
